textID,review,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
b5bbb4ce82,On my way to work wish I had more days off,wish,positive,night,31-45,Syria,17500658,183630.0,95
b749c20598,"Sometimes after a long weekend, you just need good conversation. thanks bro",good conversation. thanks bro,positive,morning,46-60,Austria,9006398,82400.0,109
8e79befc22, Thanks for the info,Thanks for the info,positive,night,70-100,Lesotho,2142249,30360.0,71
61f41270f9,_Death Well I`m impressed with your technical skillz,impressed,positive,night,70-100,Burkina Faso,20903273,273600.0,76
d38318e568, lololol i love kenan and kel its rocks soo hard and im watching it now..right now.,i love kenan,positive,morning,46-60,Guinea,13132795,246000.0,53
c8e658737f,"Installed office for Mac & messed up all my fonts on safari, **** on a stick! help! can`t even read the solutions online  #badmicrosoft",help! can`t even read the solutions online  #badmicrosoft,negative,morning,0-20,Timor-Leste,1318445,14870.0,89
5c211a0e68,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.,tired.,negative,night,70-100,Croatia,4105267,55960.0,73
89ff9a9119,_xo they were so pretty and took like an hour to do  CAN I DO URSSSSS!,they were so pretty,positive,noon,60-70,Kyrgyzstan,6524195,191800.0,34
78307813dc,"...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I`ll stop spamming","OOOPS AGAIN,",negative,morning,0-20,Lithuania,2722289,62700.0,43
2877a4923f, oh ok kool  keep me informed bout that checked ur paged its nice,s nice,positive,morning,46-60,Benin,12123200,112760.0,108
6bb3519b82,Just finished filming for the day  another fun day on the set! Hahaha!,fun day,positive,noon,60-70,Holy See,801,0.0,2003
943294dea9,going to take my last final ... wish me luck ..,wish me luck,positive,morning,0-20,Kuwait,4270571,17820.0,240
0412b51cb3," i saw you on tues and last niiiighht <3 so amazzzing, didnt even notice you forgetting the wordddss","amazzzing,",positive,night,31-45,North Macedonia,2083374,25220.0,83
883c0b0057,TODAY WAS SOO FUN!!  happy bday chrissy <3,SOO FUN!!  happy bday chrissy,positive,night,31-45,Panama,4314767,74340.0,58
00bc56b36d," I know, twitter is depressing me tonight",depressing,negative,noon,60-70,Oman,5106626,309500.0,16
b09362ee8e, Im not bannished... but I am at work till 6,Im not bannished.,negative,morning,46-60,Malawi,19129952,94280.0,203
0a763bb64c,_Robert ha that was ages ago!  youre in LA right? the weather is much better there...,the weather is much better there...,positive,noon,60-70,Iran,83992949,1630000.0,52
9533e8d3f6, happy early mothers day!!!!,happy,positive,noon,21-30,Chad,16425864,1259200.0,13
7caac2808c,Happy Star Wars Day!!!,Happy Star Wars Day!!!,positive,morning,46-60,South Korea,51269185,97230.0,527
266b8792a0,Just broke my favorite necklace  superglue?,Just broke my favorite necklace,negative,night,31-45,Niger,24206644,1266700.0,19
f80564b6f0, I need a hug  I`m doing my junior cert this week and I`m totally stressed out :`(,I need a hug  I`m doing my junior cert this week and I`m totally stressed out,negative,night,70-100,Vietnam,97338579,310070.0,314
3ed99b5519,says it`s late. Goodnight people!,Goodnight,positive,night,31-45,Czechia (Czech Republic),10708981,77240.0,139
1d88f35dd5,Whyyy am I still awake when I have to work at 8?! This is not good,This is not good,negative,morning,46-60,Singapore,5850342,700.0,8358
879462f251, I KNOW! I love Nicholas Braun & I think he`ll make an okay Cameron but I don`t wanna see it either,love,positive,noon,60-70,Armenia,2963243,28470.0,104
8dc0c34e5d, Worried about our Arabelle. Tweet please. Or text.,Worried,negative,night,70-100,Finland,5540720,304000.0,18
2c2b8d2e0e,Food @ Cheesecake Factory w/ Travis. He lost his passport btwn SD and LV.,He lost his passport bt,negative,morning,0-20,Hungary,9660351,90530.0,107
f3af5ba921,OMG I would sooooo make dis show number one n da ratings,OMG I would sooooo make dis show number one,positive,morning,46-60,Rwanda,12952218,24670.0,525
77d1f29eb9,Great lunch at baby bulls.  Now time for work til 930.,Great,positive,night,31-45,Namibia,2540905,823000.0,3
ec194e8885," if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk",lucky I was out of bkk,positive,morning,46-60,Norway,5421241,365000.0,15
4d2d321760,i feel like ****,****,negative,morning,0-20,Democratic Republic of the Congo,89561403,2267050.0,40
fce80792a8, I second that. I wish it rained more where I am,I wish it rained more where I am,positive,noon,60-70,Nepal,29136808,143350.0,203
bdade388fc,"not enjoying this cold, raininy Boston day.  I think my new metal back doesn`t like getting wet. ;-)",not enjoying,negative,noon,21-30,Iceland,341243,100250.0,3
db122f85bd,stoped broadcasting on blogtv coz they all left  and was on my own and one one came any way xD,they all left,negative,night,70-100,Madagascar,27691018,581795.0,48
b6b0418d79, thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed,Quite cool lamps and the wife is impressed,positive,noon,21-30,Samoa,198414,2830.0,70
f844e08164,_sydney is he on twitter?  I know  he is into photography. Runs also popular photography blog too.,o popular,positive,night,70-100,Guatemala,17915568,107160.0,167
46dcf0b66d, you could say that. I left it in VT and have been Blackberryless since Tuesday Night. I`m lost,I`m lost,negative,morning,0-20,Benin,12123200,112760.0,108
efa60e6aaf,all these follow fridays make me feel really unpopular,make me feel really unpopular,negative,morning,46-60,Lithuania,2722289,62700.0,43
ae1f196245,on my way to work. I`M SO HUNGRY!,SO HUNGRY!,negative,morning,0-20,Dominica,71986,750.0,96
b8e1142836,interesting day. good overall,interesting day. good overall,positive,morning,0-20,Benin,12123200,112760.0,108
6be3020b60, aww sorry ot hear that  least its work though!,sorry,negative,morning,0-20,Kazakhstan,18776707,2699700.0,7
3f50c9e392,Going to bed. Talk to ya later!  goodnight birdies LOL,goodnight birdies LOL,positive,night,70-100,Honduras,9904607,111890.0,89
74da3d008a,I Love All Time Low,I Love All Time Low,positive,night,70-100,Comoros,869601,1861.0,467
9b81e91703,Please read my blog http://amandallynn.blogspot.com/ I`m not having the best day,I`m not having the best day,negative,morning,46-60,Afghanistan,38928346,652860.0,60
20bf40e9ad,http://twitpic.com/4jalj - Morning world. #healthyliving update. Weight this morning 82.1kg (12st 12lbs) Going in right direction,right direction,positive,night,31-45,Russia,145934462,16376870.0,9
43112b250b, lol i`ll have to look on youtube later  thanks,thanks,positive,noon,60-70,Denmark,5792202,42430.0,137
860b2bb70c, Bummer yo.  I`m starting up finals too soon...so I guess I`ll see you around the second week of June then.,Bummer,negative,noon,21-30,Côte d'Ivoire,26378274,318000.0,83
f1c227d162, thnx 4 the follow,thnx,positive,night,70-100,Zimbabwe,14862924,386850.0,38
63ef622fd7,"Now that Hugh Laurie has mentioned he follows  on twitter, thousands of idiots think this () is him. IDIOTS!",IDIOTS!,negative,noon,60-70,Malta,441543,320.0,1380
0a9e2f2672," - Love the comeback, I will stay tuned! You fellows should follow people on here though. You`ll in turn get more followers","Love the comeback,",positive,morning,46-60,Serbia,8737371,87460.0,100
6d880eeb97,bored fixed the internet for my dad but now im bored to death,im bored to death,negative,noon,21-30,Tuvalu,11792,30.0,393
3d02e5d22e,My head hurts because that air freshner is the most horriblel scent ever.. Im super grossed out!!!!,My head hurts because that air freshner is the most horriblel scent ever.. Im super grossed out!!,negative,night,31-45,Syria,17500658,183630.0,95
a9c15ea0b2," Ooh, jealous. I just have yoghurt and some carrots.",jealous.,negative,morning,0-20,Latvia,1886198,62200.0,30
27862f0dac,i got a replacement phone and now all my text messages and call history are gone.  I am sad.,call history are gone.  I am sad.,negative,morning,46-60,Papua New Guinea,8947024,452860.0,20
707f713805,_x little Taylor? i feel sorry for the way she spells her name,sorry,negative,noon,21-30,Switzerland,8654622,39500.0,219
e2067d2638,_cass my throat hurts today.  blahhh.,hurts,negative,night,70-100,Gambia,2416668,10120.0,239
216b16bcd8, Don`t worry you will have Ava to distract you on the flight,Don`t worry,positive,morning,0-20,Mauritania,4649658,1030700.0,5
6001d8d7ec, I`m sorry you won`t make it.,I`m sorry you won`t make it.,negative,noon,60-70,Holy See,801,0.0,2003
50f4d5fd7d,My paradise fly catchers abandoned their nest....  they are starting again... but it`s gonna b tough,tough,negative,noon,60-70,Costa Rica,5094118,51060.0,100
110c66e2bc,One downside of the nice weather: It brings of the chavs...,downside,negative,night,70-100,Italy,60461826,294140.0,206
cf18237bb4,"Woo, Hulu Desktop! My poor Mac is kinda struggling with it though, poor little Core Duo just can`t keep up",poor little Core Duo just can`t keep up,negative,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
a5932c1ecb,Oh god! The cheesy disco music has started and everyone is getting up on the tables  i need more wine...,Oh god! The cheesy disco music has started,negative,morning,0-20,Malawi,19129952,94280.0,203
b1f009907a, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,shitttt,negative,morning,0-20,Eritrea,3546421,101000.0,35
1186db9526, I know  It **** sucks. anyway you can get a fake id or something?,I know  It **** sucks. anyway you can get a fake id or something?,negative,noon,21-30,Nicaragua,6624554,120340.0,55
b33e103327, you are a good child.,you are a good child.,positive,morning,46-60,Vanuatu,307145,12200.0,25
d219b7f854, I`m having no luck either  Doing my nut in! Who are you hoping to see?,no luck,negative,night,31-45,Croatia,4105267,55960.0,73
78a2ff5167,I`m bummed that I can`t wear my sweet Nike kicks to work.,can`t wear,negative,night,31-45,Bolivia,11673021,1083300.0,11
0fb72945f7,_devi thankyou. i wont but you know,thankyou.,positive,night,70-100,Lesotho,2142249,30360.0,71
923295751d,"I think my bicycle and I just freaked out a custodian, who wouldn`t have let me in the building if I didn`t let myself in with a key",freaked,negative,morning,0-20,Kazakhstan,18776707,2699700.0,7
79a3f22848,{cont} that right their is why fake btches shouldnt mess with Real ones... ahhh I love it Real btches excite me,excite me,positive,noon,21-30,Uruguay,3473730,175020.0,20
610835129a,"Wee laddie`s been SO upset for about 2 hours. Tried soothing him in bed, nursing, etc. Nope. Up at 3:30am for real food. Blue Clues now.","SO upset for about 2 hours. Tried soothing him in bed, nursing, etc.",negative,morning,46-60,Liberia,5057681,96320.0,53
0b9b43d4a6," I didn`t like the new Terminator movie, man",I didn`t like,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
84200d46e6,"Visiting the grandparents in Manhattan, and dropping off my sister for the week! I wish I had an excuse to be so tired today..",excuse,negative,noon,60-70,Venezuela,28435940,882050.0,32
ebc23e4250,"Arrggghhh...dang post office.  Did not get the package in yet, may have to wait until tomorrow",dang,negative,morning,46-60,Liberia,5057681,96320.0,53
cf3b5b1730, won`t need my hugs anymore,won`t need my hugs anymore,negative,morning,0-20,Ireland,4937786,68890.0,72
6033e8570c,The only thing I hate about Playoff Pens hockey is how much the tickets are! I wanted to go to a game but there 300$ a ticket,hate,negative,morning,0-20,Singapore,5850342,700.0,8358
d31ef9886b," oh, joy. We have the Elmo potty video too.","oh, joy. We have the Elmo potty video too.",positive,noon,21-30,Holy See,801,0.0,2003
d61236ecfc," ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",going to be pretty epic!!!,positive,night,70-100,Brazil,212559417,8358140.0,25
5136fdc132, i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,negative,negative,night,31-45,Netherlands,17134872,33720.0,508
49d301ec0d, You don`t want to leave because secretly you know Australia is twenty times better than America!,Australia is twenty times better than America!,positive,night,70-100,Suriname,586632,156000.0,4
4b37b5dfaa,wants to feel better,better,positive,morning,46-60,Mongolia,3278290,1553560.0,2
b9953ea873,Happy Star Wars Day! May the Fourth be with you.,Happy,positive,night,31-45,Brazil,212559417,8358140.0,25
8d8b6e78ae,Some idiot just crashed into me on his bike.  Now my bike has a small dent in it and I have to buy a new set of pedals,crashed,negative,morning,46-60,Qatar,2881053,11610.0,248
bce5b5d634,"Steve makes fruit smoothies for me each day & they are berry delicious, I made mine today & it was berry, berry bad",bad,negative,night,70-100,Sierra Leone,7976983,72180.0,111
a5d8cc3057,"  I`m not even in your situation and now I`m sad. I`m sorry, that`s really sucky.",". I`m sorry, that`s really sucky.",negative,noon,21-30,Palestine State,5101414,6020.0,847
0ebad3fff0,"**** it, the guys aren`t at #comet09  I hope they win though",hope,positive,noon,60-70,Poland,37846611,306000.0,124
9b06b22cdc,  give them my best!,y best,positive,night,70-100,Czechia (Czech Republic),10708981,77240.0,139
ce34816338,Back from Miami. I miss South Beach,miss,negative,noon,60-70,Colombia,50882891,1109500.0,46
2b0526e791,I`m being so whiny right now I`m annoying myself  i need to get some rest tonight after Movie Night kid-sitting,I`m annoying myself,negative,noon,21-30,Kyrgyzstan,6524195,191800.0,34
0ce2cbb2d1,graduation next sunday.. im going to miss my class,miss my,negative,morning,0-20,Burundi,11890784,25680.0,463
72b3ed90f8,"Working security for the club tonight. First time working it in about a month. Should be interesting. Oh, and hi Kelsenator!",interesting.,positive,night,31-45,Croatia,4105267,55960.0,73
5ff5b79685, your new song is AMAZING,AMAZING,positive,night,70-100,Bolivia,11673021,1083300.0,11
d3a4f0280d,still can`t believe all of the gig posters in the Little Civic have been taken down!?,can`t believe,negative,night,70-100,Pakistan,220892340,770880.0,287
3471a5259c,has a gym day and is hoping to enjoy the last Friday of her twenties.,enjoy,positive,morning,0-20,Qatar,2881053,11610.0,248
ff86f90958,Ow it hurts,hurts,negative,noon,21-30,Saint Kitts and Nevis,53199,260.0,205
a4189bd0ff," Oh, awesome, I have Yahooo!  Good night, sleep tight, don`t let the bed bugs bite!","awesome,",positive,noon,21-30,Bulgaria,6948445,108560.0,64
99c389aff2,  hope yer ok hunny,hope yer ok hunny,positive,morning,0-20,Qatar,2881053,11610.0,248
7d093817af, LOL. You know me. I aim to please.,I aim to please.,positive,night,31-45,Namibia,2540905,823000.0,3
7e795b2ff3, Not doing single ones 2day...beat  lol but would say ...ur as creative bright and fun as ur avatar with warmth+ depth #ff,d fun,positive,morning,0-20,Mali,20250833,1220190.0,17
7b98d64d94,With E3 coming up the worst possible thing happened. No not swine flu! not AIDS! RROD!!!!!!!!!!!!!!,coming up the worst possible thing,negative,morning,0-20,Ukraine,43733762,579320.0,75
